date,FA1 黃秋葵,FB0 花椰菜 其他,FB1 花椰菜 青梗,FC1 胡瓜 黑刺,FD0 花胡瓜 其他,FD1 花胡瓜,FE1 冬瓜 白皮,FF0 絲瓜 其他,FF1 絲瓜,FF2 絲瓜 角瓜,FF4 絲瓜 長絲瓜,FG0 苦瓜 其他,FG1 苦瓜 白大米,FG2 苦瓜 青大米,FG3 苦瓜 山苦瓜,FG4 苦瓜 翠綠,FH0 扁蒲 其他,FH1 扁蒲 長形,FH3 扁蒲 花蒲,FH4 扁蒲 梨子蒲,FI0 茄子 其他,FI1 茄子 胭脂茄,FI2 茄子 麻荸茄,FI3 茄子 日本種,FJ1 番茄 黑柿,FJ3 番茄 牛番茄,FK0 甜椒 其他,FK3 甜椒 新香,FK4 甜椒 彩色種,FK5 甜椒 青椒,FK6 甜椒 水果彩椒,FL1 豌豆 白花,FL2 豌豆 紅花,FL5 豌豆 豌豆苗,FL6 豌豆 甜豌豆,FL9 豌豆 進口,FM1 菜豆 白色,FM2 菜豆 青色,FM3 菜豆 紅色,FN1 敏豆 白豆,FN3 敏豆 粉豆,FN4 敏豆 翼豆,FN5 敏豆 醜豆,FP1 萊豆 豆莢,FP2 萊豆 豆仁,FP3 鵲豆 肉豆,FQ1 毛豆 豆莢,FQ2 毛豆 豆仁,FR1 青花苔,FR2 青花苔 青花筍,FR9 青花苔 進口
2024-03-10,,32.0,3452.0,1000.0,165.0,2254.0,274.0,,1716.0,,,50.0,719.0,893.0,,,,,235.0,424.0,88.0,270.0,2080.0,289.0,660.0,6249.0,,10.0,1726.0,1255.0,157.0,58.0,69.0,150.0,655.0,,,138.0,,935.0,,504.0,645.0,211.0,50.0,18.0,,47.0,3901.0,,
2024-03-12,,30.0,6120.0,1216.0,210.0,2508.0,586.0,,2625.0,,,61.0,673.0,1109.0,,,,,395.0,520.0,156.0,,817.0,223.0,1010.0,7532.0,12.0,52.0,1054.0,1806.0,140.0,24.0,157.0,50.0,942.0,,,216.0,,677.0,,,861.0,153.0,88.0,10.0,,20.0,6559.0,,
2024-03-13,,48.0,1650.0,258.0,180.0,1491.0,695.0,,1530.0,,,,786.0,698.0,,,,,119.0,602.0,162.0,40.0,810.0,148.0,732.0,5548.0,,20.0,1657.0,1102.0,157.0,54.0,60.0,50.0,889.0,,,153.0,,89.0,,420.0,662.0,166.0,36.0,5.0,,20.0,5060.0,,
2024-03-14,,32.0,2753.0,640.0,180.0,1474.0,707.0,,1500.0,,,,663.0,1023.0,,,20.0,,357.0,536.0,89.0,,1298.0,133.0,585.0,6631.0,,68.0,1579.0,861.0,147.0,74.0,88.0,120.0,142.0,,,88.0,,324.0,,504.0,624.0,224.0,26.0,12.0,,40.0,4066.0,,300.0
2024-03-15,,34.0,2074.0,556.0,285.0,2203.0,270.0,,2220.0,,,46.0,155.0,380.0,,,,,272.0,760.0,53.0,160.0,1252.0,292.0,620.0,6338.0,,39.0,1347.0,773.0,171.0,,250.0,120.0,154.0,,,93.0,,629.0,,336.0,510.0,346.0,85.0,,,60.0,4174.0,,
2024-03-16,,34.0,2662.0,997.0,165.0,2759.0,406.0,,2385.0,,,,1211.0,1247.0,,,,,302.0,620.0,166.0,,2314.0,238.0,810.0,8693.0,,15.0,1825.0,1000.0,164.0,93.0,108.0,120.0,541.0,20.0,,123.0,,607.0,9.0,,689.0,379.0,61.0,19.0,,74.0,4215.0,,
2024-03-17,,,2040.0,1380.0,266.0,3244.0,227.0,,2226.0,,,58.0,897.0,862.0,,20.0,,,294.0,440.0,30.0,,1977.0,158.0,746.0,8167.0,,24.0,2121.0,1397.0,140.0,30.0,185.0,270.0,907.0,,,238.0,,1336.0,12.0,504.0,932.0,311.0,48.0,17.0,,96.0,4949.0,20.0,
2024-03-19,,,4139.0,2199.0,395.0,7776.0,272.0,,2895.0,,,,2509.0,1345.0,,50.0,,,582.0,980.0,30.0,,1798.0,276.0,615.0,9783.0,,71.0,1928.0,1275.0,148.0,,123.0,280.0,620.0,,,355.0,,1798.0,27.0,,987.0,500.0,61.0,22.0,,60.0,5982.0,,
2024-03-20,,32.0,3755.0,2136.0,240.0,5179.0,624.0,,1215.0,,,,1555.0,979.0,,40.0,,,419.0,620.0,64.0,,1840.0,157.0,420.0,7342.0,,133.0,2377.0,1308.0,149.0,56.0,210.0,220.0,569.0,,,84.0,,1097.0,37.0,420.0,890.0,421.0,87.0,15.0,18.0,60.0,2902.0,,
2024-03-22,,30.0,7873.0,3361.0,343.0,5633.0,379.0,,1993.0,,,,1614.0,1702.0,,,,,649.0,960.0,89.0,,2100.0,119.0,1319.0,5900.0,,67.0,2527.0,1689.0,218.0,41.0,172.0,120.0,518.0,64.0,,24.0,,1289.0,9.0,588.0,1340.0,712.0,96.0,8.0,,60.0,4284.0,24.0,200.0
2024-03-23,6.0,,8932.0,2150.0,285.0,4294.0,320.0,,1085.0,,,,1277.0,1105.0,,,,,477.0,780.0,216.0,90.0,4072.0,71.0,995.0,6144.0,,104.0,2004.0,1643.0,212.0,,162.0,120.0,189.0,,,22.0,,967.0,,504.0,798.0,370.0,65.0,47.0,,76.0,3620.0,,
2024-03-24,36.0,32.0,12196.0,2962.0,315.0,4624.0,328.0,,1073.0,,,,680.0,1666.0,,20.0,,,535.0,1260.0,170.0,90.0,2982.0,169.0,1158.0,6434.0,,83.0,2164.0,1682.0,220.0,,189.0,280.0,393.0,,,84.0,,1343.0,,420.0,857.0,140.0,33.0,10.0,,70.0,4631.0,,
2024-03-26,186.0,60.0,12057.0,3272.0,553.0,8690.0,618.0,,3801.0,,,,1875.0,1468.0,,18.0,,,1472.0,2730.0,171.0,162.0,2484.0,354.0,815.0,7196.0,,240.0,2120.0,1253.0,148.0,,450.0,180.0,599.0,4.0,,82.0,,2102.0,45.0,,906.0,259.0,63.0,23.0,,70.0,5965.0,,
2024-03-27,92.0,,8563.0,3340.0,332.0,6791.0,616.0,,4735.0,,,,1116.0,1087.0,,,,,937.0,2355.0,132.0,,2787.0,136.0,497.0,6109.0,36.0,191.0,1493.0,976.0,167.0,,160.0,180.0,496.0,,,64.0,,2039.0,10.0,588.0,824.0,217.0,98.0,17.0,,70.0,4906.0,57.0,
2024-03-28,26.0,,6407.0,4057.0,255.0,7185.0,1308.0,,6456.0,,,,801.0,497.0,,,,,1168.0,1960.0,146.0,54.0,1609.0,248.0,239.0,5907.0,,108.0,1596.0,1117.0,199.0,,301.0,50.0,251.0,,,386.0,,2197.0,183.0,420.0,727.0,279.0,83.0,29.0,,100.0,2732.0,49.0,216.0
2024-03-29,210.0,,3613.0,3471.0,332.0,6053.0,1315.0,,6672.0,,,,663.0,845.0,,,,,958.0,1675.0,288.0,,2313.0,137.0,759.0,6589.0,,90.0,1922.0,1597.0,162.0,,321.0,150.0,600.0,8.0,,328.0,,1581.0,94.0,,400.0,394.0,67.0,47.0,,70.0,2880.0,52.0,
2024-03-30,100.0,,3218.0,3457.0,386.0,4877.0,1004.0,,4512.0,,,,859.0,745.0,,,,,955.0,1562.0,225.0,180.0,1720.0,119.0,1586.0,8150.0,,191.0,2087.0,1402.0,189.0,,390.0,150.0,658.0,,,395.0,,1320.0,90.0,,646.0,358.0,79.0,29.0,,100.0,3722.0,33.0,
2024-03-31,90.0,,3318.0,3817.0,318.0,4028.0,624.0,,4233.0,,,,1022.0,1462.0,,,18.0,,1313.0,1752.0,126.0,,1914.0,139.0,1531.0,5503.0,,173.0,1483.0,948.0,20.0,,300.0,100.0,402.0,8.0,,546.0,,1491.0,,588.0,489.0,232.0,84.0,12.0,,86.0,5356.0,11.0,
2024-04-02,16.0,,6102.0,4025.0,569.0,4694.0,934.0,69.0,9940.0,,,,1401.0,1870.0,,37.0,,,1486.0,2861.0,125.0,,1810.0,428.0,817.0,5554.0,,221.0,2010.0,1905.0,144.0,20.0,294.0,,916.0,,,958.0,,2045.0,85.0,588.0,789.0,173.0,43.0,36.0,12.0,80.0,3509.0,10.0,
2024-04-03,376.0,,6641.0,4084.0,419.0,3769.0,869.0,15.0,7925.0,,,,1260.0,1845.0,,,,,1178.0,2572.0,90.0,,2955.0,340.0,1335.0,10304.0,,154.0,1502.0,2212.0,144.0,37.0,215.0,100.0,684.0,,,575.0,,1505.0,85.0,378.0,1024.0,356.0,78.0,34.0,42.0,98.0,2423.0,10.0,45.0
2024-04-06,221.0,,5202.0,3482.0,557.0,6941.0,1312.0,240.0,7648.0,,,,1964.0,2838.0,,20.0,,,2620.0,5054.0,226.0,,1716.0,340.0,585.0,9836.0,,100.0,1358.0,2698.0,232.0,23.0,179.0,,560.0,,120.0,665.0,,1709.0,46.0,840.0,975.0,326.0,175.0,15.0,24.0,80.0,3017.0,,90.0
2024-04-07,260.0,,3496.0,2573.0,482.0,5052.0,2185.0,50.0,5131.0,,,,1933.0,1848.0,,,,,1600.0,3728.0,236.0,,3637.0,145.0,907.0,10181.0,,188.0,1386.0,1947.0,84.0,,140.0,,381.0,,,983.0,,671.0,,504.0,443.0,201.0,169.0,35.0,72.0,97.0,3131.0,7.0,90.0
2024-04-09,401.0,,3517.0,3535.0,611.0,4821.0,2461.0,226.0,4431.0,,,,3495.0,2405.0,,18.0,,,1689.0,2294.0,122.0,34.0,3315.0,230.0,351.0,6912.0,,243.0,1701.0,2408.0,153.0,,230.0,,122.0,192.0,,693.0,,737.0,15.0,840.0,449.0,195.0,164.0,54.0,36.0,97.0,2714.0,,360.0
2024-04-10,274.0,,3046.0,934.0,445.0,3716.0,2414.0,72.0,2310.0,,,,2113.0,2179.0,,,,,930.0,1520.0,276.0,,1970.0,140.0,892.0,7289.0,,234.0,897.0,2261.0,146.0,,90.0,,494.0,52.0,,157.0,,213.0,,588.0,307.0,134.0,116.0,19.0,,117.0,2427.0,,270.0
2024-04-11,112.0,13.0,1453.0,1874.0,213.0,3250.0,1944.0,95.0,1407.0,,,,1368.0,1735.0,,110.0,,,560.0,580.0,124.0,,1717.0,67.0,480.0,7333.0,,144.0,699.0,2587.0,122.0,,100.0,,140.0,,,241.0,,394.0,,,249.0,134.0,77.0,17.0,,97.0,1948.0,10.0,486.0
2024-04-12,130.0,,2421.0,1826.0,229.0,2545.0,3277.0,35.0,1714.0,,,,1036.0,1012.0,,,,,685.0,1730.0,84.0,,1424.0,84.0,522.0,6806.0,,90.0,891.0,2649.0,91.0,,190.0,,51.0,184.0,19.0,120.0,,247.0,,420.0,316.0,130.0,83.0,6.0,,97.0,745.0,10.0,441.0
2024-04-13,229.0,,3259.0,3172.0,186.0,3298.0,2381.0,51.0,2302.0,,,,1182.0,1744.0,,56.0,,,596.0,1960.0,122.0,54.0,1191.0,155.0,345.0,7568.0,,114.0,988.0,1696.0,71.0,,35.0,,124.0,400.0,,179.0,,402.0,,,368.0,110.0,44.0,21.0,,80.0,1529.0,,1375.0
2024-04-14,456.0,13.0,3424.0,3674.0,304.0,3216.0,976.0,110.0,2916.0,,,,1200.0,1575.0,,104.0,,,1124.0,2360.0,145.0,234.0,2311.0,82.0,210.0,9748.0,,122.0,662.0,2459.0,64.0,,30.0,,70.0,232.0,,417.0,,368.0,5.0,336.0,183.0,75.0,91.0,13.0,,97.0,1941.0,,943.0
2024-04-16,537.0,,3344.0,4008.0,485.0,5795.0,2266.0,196.0,5312.0,,,,4334.0,1896.0,,53.0,,,1378.0,2440.0,256.0,,2105.0,174.0,320.0,7231.0,,120.0,869.0,3105.0,160.0,,90.0,,30.0,280.0,14.0,623.0,,1024.0,24.0,420.0,141.0,150.0,68.0,17.0,,90.0,810.0,,1040.0
2024-04-17,589.0,48.0,2480.0,3460.0,260.0,4507.0,1785.0,341.0,3077.0,,,,2308.0,1770.0,,,,,816.0,682.0,99.0,73.0,2540.0,300.0,315.0,6893.0,,121.0,771.0,2414.0,171.0,,10.0,,75.0,200.0,21.0,538.0,,395.0,,,445.0,148.0,59.0,8.0,,107.0,815.0,,1350.0
2024-04-18,33.0,,2170.0,1996.0,184.0,3977.0,1627.0,345.0,3468.0,,,,2371.0,1723.0,,72.0,,,644.0,1290.0,153.0,144.0,1266.0,42.0,600.0,5409.0,,87.0,860.0,1902.0,64.0,,80.0,100.0,37.0,120.0,17.0,536.0,,695.0,,378.0,425.0,177.0,48.0,16.0,,90.0,540.0,12.0,1668.0
2024-04-19,107.0,,2419.0,3067.0,229.0,3719.0,2588.0,404.0,4026.0,,,,2290.0,1602.0,,30.0,,,768.0,1428.0,30.0,36.0,2083.0,,255.0,4504.0,,65.0,509.0,2149.0,81.0,,20.0,,20.0,100.0,,492.0,,727.0,,420.0,329.0,84.0,76.0,28.0,,107.0,605.0,,918.0
2024-04-20,55.0,,1849.0,2395.0,168.0,4119.0,2209.0,444.0,3600.0,,,,1947.0,2350.0,,20.0,,,607.0,1680.0,256.0,,3281.0,198.0,495.0,4051.0,,66.0,748.0,2293.0,146.0,,10.0,100.0,30.0,120.0,,712.0,,1204.0,13.0,,418.0,55.0,41.0,22.0,,107.0,818.0,,1928.0
2024-04-21,111.0,,2455.0,2907.0,257.0,5020.0,1345.0,670.0,6109.0,,,,2245.0,1710.0,,40.0,,,1066.0,1690.0,70.0,216.0,4201.0,260.0,195.0,3875.0,,42.0,389.0,1525.0,155.0,,,50.0,115.0,220.0,36.0,814.0,21.0,1240.0,,,759.0,37.0,18.0,25.0,,108.0,837.0,,2670.0
2024-04-23,244.0,,2535.0,2851.0,351.0,7727.0,2925.0,1366.0,11236.0,,,,3731.0,2140.0,15.0,57.0,,,1266.0,2384.0,155.0,234.0,2439.0,197.0,180.0,3310.0,,52.0,858.0,1671.0,71.0,,,,20.0,240.0,81.0,933.0,,1649.0,,,738.0,,14.0,8.0,,90.0,755.0,,1130.0
2024-04-24,167.0,,2811.0,1863.0,315.0,3923.0,2745.0,834.0,5550.0,,,,3454.0,2076.0,,20.0,,,1316.0,952.0,130.0,,2713.0,256.0,150.0,6120.0,,60.0,761.0,1924.0,115.0,,,,20.0,276.0,84.0,726.0,,796.0,,,1041.0,31.0,14.0,16.0,,108.0,545.0,,1760.0
2024-04-25,191.0,,1593.0,1357.0,293.0,3223.0,1291.0,706.0,3005.0,,,,3325.0,2315.0,,40.0,,,942.0,1600.0,80.0,90.0,2596.0,48.0,,4529.0,,66.0,758.0,910.0,114.0,,10.0,,10.0,220.0,18.0,1116.0,63.0,617.0,,,394.0,,,8.0,,107.0,1067.0,,2206.0
2024-04-26,92.0,,1150.0,2380.0,247.0,2232.0,1496.0,815.0,2281.0,,,50.0,2355.0,1172.0,12.0,50.0,,,878.0,640.0,106.0,180.0,3292.0,69.0,335.0,2404.0,11.0,89.0,744.0,396.0,126.0,,10.0,,40.0,180.0,,495.0,14.0,777.0,20.0,,347.0,,,8.0,,108.0,120.0,,1620.0
2024-04-27,60.0,,1280.0,886.0,197.0,2250.0,1537.0,954.0,3130.0,,,,2729.0,1894.0,,228.0,,,595.0,1140.0,164.0,,2025.0,215.0,90.0,3985.0,,103.0,621.0,691.0,94.0,,10.0,,164.0,196.0,18.0,586.0,84.0,452.0,,,403.0,,6.0,6.0,,108.0,300.0,,1694.0
2024-04-28,95.0,,915.0,1624.0,182.0,2825.0,1274.0,766.0,3107.0,,,,2262.0,1455.0,30.0,90.0,,,1307.0,640.0,150.0,,3750.0,203.0,335.0,4214.0,,124.0,1076.0,517.0,100.0,,,,,160.0,67.0,712.0,62.0,402.0,,,315.0,,,,26.0,80.0,183.0,,1521.0
2024-04-30,191.0,,1513.0,1520.0,259.0,2681.0,2715.0,1277.0,4679.0,,,15.0,3061.0,2182.0,,35.0,,,1873.0,1240.0,170.0,,2634.0,137.0,90.0,5798.0,,95.0,896.0,1097.0,53.0,,10.0,,10.0,180.0,113.0,759.0,120.0,449.0,,,294.0,,6.0,9.0,20.0,118.0,272.0,,2685.0
2024-05-01,154.0,,380.0,829.0,133.0,1400.0,3489.0,1382.0,3461.0,,,,2134.0,1354.0,,95.0,,,1554.0,700.0,74.0,,3446.0,115.0,60.0,4013.0,,145.0,622.0,1042.0,79.0,,,,,140.0,102.0,748.0,84.0,158.0,,,250.0,,6.0,,,90.0,,,2488.0
2024-05-02,143.0,,599.0,904.0,92.0,1873.0,2891.0,625.0,3044.0,,,,1956.0,1117.0,,40.0,,,792.0,800.0,60.0,,1561.0,155.0,,2482.0,,26.0,754.0,491.0,61.0,,10.0,,20.0,160.0,59.0,738.0,,225.0,,,171.0,,12.0,,,107.0,,,1890.0
2024-05-03,74.0,,377.0,1112.0,92.0,2289.0,2598.0,1428.0,3485.0,,,28.0,2117.0,1213.0,,75.0,,,854.0,562.0,63.0,,1772.0,277.0,102.0,1150.0,,95.0,920.0,851.0,111.0,,10.0,,10.0,160.0,79.0,1322.0,84.0,707.0,,,284.0,,,,,108.0,10.0,,1206.0
2024-05-04,127.0,,706.0,1436.0,45.0,3202.0,2154.0,465.0,2935.0,,,,2299.0,1437.0,,136.0,,,729.0,702.0,136.0,90.0,2793.0,260.0,30.0,3654.0,,119.0,1364.0,1200.0,101.0,,10.0,,20.0,200.0,41.0,1189.0,147.0,391.0,,,138.0,,13.0,,30.0,108.0,280.0,,1180.0
2024-05-05,120.0,,622.0,1102.0,186.0,3781.0,2231.0,1098.0,3582.0,,,,2935.0,1190.0,,151.0,,,807.0,478.0,,180.0,4073.0,137.0,,3755.0,,125.0,829.0,879.0,133.0,,,,30.0,340.0,112.0,1434.0,120.0,719.0,,,250.0,,7.0,6.0,,107.0,300.0,,1046.0
2024-05-07,366.0,,1278.0,2513.0,292.0,6820.0,2470.0,930.0,3421.0,,,99.0,3491.0,1763.0,,215.0,,,1239.0,861.0,104.0,90.0,2248.0,242.0,,4393.0,,120.0,1380.0,1564.0,199.0,,,,,263.0,166.0,1991.0,110.0,785.0,16.0,,173.0,,8.0,,118.0,107.0,,,1782.0
2024-05-08,337.0,,266.0,2252.0,95.0,4539.0,3613.0,279.0,1646.0,,,,2186.0,1202.0,,277.0,,,1091.0,722.0,40.0,54.0,2708.0,85.0,,3846.0,,68.0,613.0,1881.0,172.0,,,,,256.0,117.0,1037.0,77.0,645.0,,,214.0,33.0,11.0,,22.0,108.0,,,1800.0
2024-05-09,260.0,,320.0,2644.0,204.0,4251.0,4147.0,510.0,1904.0,,,15.0,2026.0,1143.0,40.0,211.0,,,953.0,854.0,,,3175.0,72.0,,2103.0,,76.0,427.0,2512.0,123.0,,,,,,105.0,861.0,,590.0,,420.0,264.0,65.0,,9.0,89.0,100.0,,,2230.0
2024-05-10,123.0,,180.0,2304.0,90.0,3909.0,5059.0,472.0,1886.0,,,,1616.0,980.0,30.0,86.0,,,891.0,816.0,58.0,54.0,3486.0,142.0,,2771.0,,117.0,422.0,1486.0,183.0,,,,,12.0,80.0,1111.0,42.0,352.0,7.0,,100.0,,5.0,,152.0,118.0,,,2016.0
2024-05-11,72.0,,839.0,1500.0,121.0,4288.0,4692.0,406.0,2249.0,,,,1466.0,762.0,,146.0,,,952.0,1040.0,,,2980.0,306.0,,4210.0,,150.0,1136.0,1766.0,134.0,,,,,,122.0,1156.0,122.0,472.0,,,129.0,,7.0,,150.0,118.0,,,2373.0
2024-05-12,187.0,,440.0,2680.0,157.0,4562.0,3670.0,1589.0,4423.0,,,,2113.0,1134.0,10.0,47.0,,,1113.0,1002.0,70.0,,3242.0,186.0,,2269.0,,142.0,813.0,940.0,100.0,,,,,,163.0,1373.0,143.0,1040.0,,420.0,350.0,35.0,5.0,,304.0,118.0,,,2394.0
2024-05-14,214.0,,543.0,3200.0,423.0,7334.0,4112.0,2718.0,7856.0,,,54.0,2733.0,922.0,75.0,,,,1569.0,1900.0,192.0,,2596.0,191.0,45.0,4955.0,,128.0,407.0,1492.0,151.0,,,,,15.0,382.0,3369.0,273.0,1105.0,,,305.0,,,,239.0,118.0,100.0,,1989.0
2024-05-15,145.0,,117.0,3526.0,247.0,4448.0,2903.0,1901.0,5156.0,,,32.0,1817.0,1125.0,50.0,189.0,,,985.0,801.0,176.0,,3003.0,173.0,,1844.0,,133.0,883.0,1654.0,122.0,,,,,,82.0,1496.0,203.0,1539.0,20.0,,209.0,49.0,,,120.0,100.0,50.0,10.0,2156.0
2024-05-16,167.0,,163.0,2420.0,275.0,3119.0,2571.0,957.0,4970.0,,,,1323.0,777.0,,99.0,,,932.0,860.0,103.0,,2119.0,147.0,45.0,3743.0,,41.0,626.0,881.0,128.0,,,,,,35.0,1150.0,42.0,616.0,42.0,,604.0,,,,132.0,100.0,,,1548.0
2024-05-17,202.0,,295.0,1468.0,257.0,2689.0,2327.0,2137.0,4180.0,16.0,,,1641.0,500.0,22.0,,,,822.0,1093.0,51.0,,2626.0,321.0,,3400.0,,38.0,732.0,977.0,111.0,,,,,48.0,87.0,1320.0,120.0,885.0,25.0,420.0,341.0,,,,,100.0,100.0,,3297.0
2024-05-18,183.0,,424.0,1320.0,169.0,2705.0,2140.0,1447.0,6671.0,,,18.0,1895.0,1410.0,,126.0,,,1875.0,1897.0,82.0,,2219.0,178.0,120.0,4695.0,,103.0,1078.0,768.0,102.0,,,,,,182.0,1671.0,104.0,743.0,20.0,,358.0,,,,,100.0,,,3735.0
2024-05-19,306.0,,1436.0,2540.0,185.0,3557.0,1997.0,3208.0,9405.0,,,33.0,3037.0,1364.0,,49.0,,,3262.0,2695.0,177.0,,3350.0,272.0,60.0,3795.0,,94.0,961.0,807.0,76.0,,,,,,143.0,2106.0,138.0,880.0,,,384.0,,,,,118.0,,,3321.0
2024-05-21,344.0,,3171.0,2320.0,232.0,4309.0,5125.0,3418.0,14658.0,,,57.0,3794.0,1972.0,20.0,128.0,,,5299.0,3534.0,362.0,,2519.0,263.0,425.0,5771.0,,118.0,1208.0,928.0,166.0,,,,,,308.0,3862.0,252.0,938.0,10.0,,411.0,,,,11.0,100.0,63.0,,3177.0
2024-05-22,410.0,,2577.0,1393.0,195.0,3063.0,2521.0,2903.0,9786.0,,,38.0,2038.0,1782.0,,250.0,,,2966.0,1841.0,114.0,,1779.0,155.0,60.0,4235.0,,183.0,418.0,467.0,54.0,,,,,160.0,316.0,2741.0,231.0,946.0,,450.0,282.0,,,,83.0,100.0,,,3690.0
2024-05-23,612.0,,1419.0,2692.0,195.0,2413.0,1932.0,2609.0,8069.0,,,,2146.0,1672.0,50.0,160.0,,,1840.0,2156.0,232.0,,1861.0,183.0,75.0,4297.0,,184.0,401.0,708.0,155.0,,,,,,256.0,2443.0,128.0,698.0,,,307.0,,,,8.0,100.0,42.0,,3358.0
2024-05-24,470.0,,983.0,2714.0,166.0,3581.0,3898.0,2777.0,4769.0,,,16.0,3573.0,1946.0,20.0,153.0,,,1759.0,2023.0,167.0,,2737.0,571.0,,3734.0,,228.0,620.0,886.0,140.0,,,,,,40.0,2387.0,117.0,553.0,,,297.0,,,,,118.0,220.0,,3985.0
2024-05-25,356.0,,940.0,2516.0,182.0,2425.0,1705.0,2304.0,4800.0,,,62.0,2948.0,2841.0,44.0,165.0,,20.0,1703.0,1020.0,306.0,,1870.0,415.0,100.0,3823.0,,157.0,609.0,1239.0,40.0,,,,,,287.0,2163.0,133.0,770.0,,,271.0,,,,11.0,100.0,,,3710.0
2024-05-26,866.0,,778.0,1780.0,408.0,2404.0,3834.0,3065.0,3978.0,,,,5424.0,2895.0,12.0,76.0,,,1228.0,1431.0,204.0,,1785.0,409.0,90.0,3300.0,,139.0,345.0,1608.0,62.0,,,,,,382.0,2502.0,125.0,1003.0,,,337.0,,,,,100.0,,,2680.0
2024-05-28,425.0,,1265.0,4858.0,288.0,3186.0,2459.0,2580.0,7310.0,,,,6183.0,3424.0,30.0,146.0,,18.0,1956.0,1506.0,345.0,,2088.0,269.0,90.0,6769.0,,269.0,737.0,1321.0,195.0,,,,,,308.0,3664.0,212.0,1195.0,,,194.0,,,,22.0,100.0,,,2412.0
2024-05-29,603.0,,836.0,2823.0,78.0,1698.0,3403.0,2164.0,2962.0,,,,4491.0,2294.0,31.0,303.0,,,816.0,843.0,418.0,,2331.0,42.0,45.0,5400.0,,153.0,317.0,847.0,120.0,,,,,,378.0,1923.0,180.0,1375.0,,,108.0,,,,51.0,100.0,165.0,,1827.0
2024-05-31,756.0,,2197.0,3598.0,315.0,3513.0,1011.0,1735.0,3099.0,,,,5796.0,2712.0,,461.0,,,2674.0,2183.0,292.0,,3990.0,378.0,90.0,9049.0,10.0,285.0,481.0,1644.0,100.0,,,,,200.0,212.0,2541.0,113.0,1392.0,,30.0,184.0,,,,,118.0,,,3249.0
2024-06-01,588.0,,2119.0,2695.0,320.0,2424.0,3480.0,1200.0,2477.0,,,,3829.0,2121.0,40.0,510.0,,,1604.0,2019.0,231.0,,3165.0,167.0,60.0,7117.0,,171.0,611.0,1404.0,168.0,,,,36.0,200.0,186.0,1648.0,84.0,1007.0,,,365.0,,,,10.0,118.0,,,3901.0
2024-06-02,610.0,,2399.0,2070.0,187.0,2708.0,1208.0,1397.0,2918.0,,,,4666.0,3052.0,50.0,206.0,,40.0,1135.0,1796.0,263.0,,3701.0,362.0,75.0,6745.0,20.0,126.0,634.0,1769.0,40.0,,,,,,268.0,1578.0,188.0,1898.0,,,330.0,,,,32.0,100.0,,,3429.0
2024-06-04,462.0,,2777.0,3078.0,128.0,3725.0,1379.0,1377.0,2489.0,,,,4278.0,3246.0,40.0,297.0,,,1750.0,2040.0,314.0,,2589.0,246.0,45.0,7040.0,20.0,101.0,318.0,1100.0,143.0,,,,36.0,,305.0,1630.0,80.0,1273.0,,23.0,282.0,,,,64.0,100.0,,,2169.0
2024-06-05,422.0,,2207.0,3178.0,137.0,1831.0,4173.0,1011.0,1471.0,,,,2674.0,1827.0,90.0,517.0,,,927.0,621.0,165.0,,2939.0,72.0,45.0,5890.0,40.0,207.0,233.0,1687.0,192.0,,,,,,137.0,1098.0,188.0,735.0,,28.0,30.0,,,,42.0,118.0,360.0,,2565.0
2024-06-06,503.0,,1218.0,2256.0,48.0,2342.0,1318.0,1060.0,1094.0,,,,2039.0,2335.0,40.0,181.0,,,928.0,820.0,236.0,,3471.0,152.0,60.0,5240.0,60.0,240.0,316.0,1758.0,112.0,,,,,456.0,118.0,934.0,20.0,499.0,,,178.0,,,,14.0,100.0,,,3609.0
2024-06-07,315.0,,1265.0,1554.0,353.0,2194.0,3087.0,519.0,970.0,,,,1869.0,1437.0,,80.0,,40.0,993.0,960.0,263.0,,3948.0,183.0,,5290.0,,108.0,351.0,1993.0,168.0,,,,,,63.0,1174.0,80.0,509.0,,64.0,,,,,,118.0,,,3084.0
2024-06-08,117.0,,1768.0,2120.0,223.0,1789.0,792.0,745.0,1145.0,,,,2043.0,2363.0,,138.0,,20.0,1123.0,1060.0,257.0,,6561.0,106.0,,4631.0,80.0,106.0,572.0,1410.0,92.0,,,,,,75.0,1425.0,175.0,488.0,,,51.0,,,,27.0,138.0,,,3142.0
2024-06-09,223.0,,1896.0,1700.0,164.0,2297.0,1873.0,590.0,1167.0,18.0,,,1877.0,1741.0,40.0,74.0,,,886.0,1580.0,192.0,,5383.0,248.0,,4931.0,24.0,193.0,760.0,1872.0,158.0,,,,,,73.0,1523.0,242.0,352.0,,27.0,28.0,,,,30.0,139.0,,,3248.0
2024-06-10,1379.0,,1699.0,1180.0,254.0,3420.0,1732.0,833.0,1644.0,,,,3225.0,1092.0,,74.0,,,1347.0,1198.0,121.0,,2673.0,10.0,,3510.0,,59.0,306.0,959.0,182.0,,,,,172.0,172.0,1846.0,118.0,344.0,,,8.0,,,,,120.0,,,2430.0
2024-06-13,1002.0,,2207.0,3292.0,499.0,6962.0,1775.0,1652.0,3988.0,,20.0,,5118.0,2229.0,46.0,204.0,,,1747.0,1585.0,276.0,,3960.0,314.0,30.0,3370.0,60.0,87.0,882.0,1309.0,54.0,,,,,64.0,180.0,3386.0,40.0,936.0,,66.0,144.0,,,,50.0,60.0,,,2825.0
